movie_uri,movie,releaseDate,runtime,language,budget,boxOffice,plot,franchise,actors,genres,directors,producers,distributors,filmingLocations,awards
http://dbpedia.org/resource/Merijntje_Gijzens_Jeugd,Merijntje Gijzens Jeugd,1936-09-17,6060.0,http://dbpedia.org/resource/Dutch_language,,,Merijntje Gijzens Jeugd is a 1936 Dutch drama film directed by Kurt Gerron after the popular novel of the same title by A.M. de Jong.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Merry_Riana:_Mimpi_Sejuta_Dolar,Merry Riana: Mimpi Sejuta Dolar,2014-12-24,6300.0,http://dbpedia.org/resource/English_language,,,"Merry Riana: Mimpi Sejuta Dolar (English: Merry Riana: A Million Dollar Dream) is an Indonesian biographical drama film released on December 24, 2014. This film starred Dion Wiyoko, Chelsea Islan, Kimberly Ryder and Ferry Salim. The film is based on the book Mimpi Sejuta Dolar written by , an Indonesian motivator. The film tells the story of Merry Riana living in Singapore because of the May 1998 riots of Indonesia.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Merry_Riana:_Mimpi_Sejuta_Dolar,Merry Riana: Mimpi Sejuta Dolar,2014-12-24,6300.0,http://dbpedia.org/resource/Malay_language,,,"Merry Riana: Mimpi Sejuta Dolar (English: Merry Riana: A Million Dollar Dream) is an Indonesian biographical drama film released on December 24, 2014. This film starred Dion Wiyoko, Chelsea Islan, Kimberly Ryder and Ferry Salim. The film is based on the book Mimpi Sejuta Dolar written by , an Indonesian motivator. The film tells the story of Merry Riana living in Singapore because of the May 1998 riots of Indonesia.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Merry_Riana:_Mimpi_Sejuta_Dolar,Merry Riana: Mimpi Sejuta Dolar,2014-12-24,6300.0,http://dbpedia.org/resource/Indonesian_language,,,"Merry Riana: Mimpi Sejuta Dolar (English: Merry Riana: A Million Dollar Dream) is an Indonesian biographical drama film released on December 24, 2014. This film starred Dion Wiyoko, Chelsea Islan, Kimberly Ryder and Ferry Salim. The film is based on the book Mimpi Sejuta Dolar written by , an Indonesian motivator. The film tells the story of Merry Riana living in Singapore because of the May 1998 riots of Indonesia.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Metro_Maalai,Metro Maalai,2019-11-28,6060.0,http://dbpedia.org/resource/Tamil_language,,,"Metro Maalai (Tamil: மெட்ரோ மாலை) is a 2019 Malaysian Tamil-language indie romantic drama film. It tells the relationship of two souls, a rejected male guitarist and a neglected woman as they cross paths with each other in Kuala Lumpur. It was released on 28 November 2019 in Malaysian cinemas, and received positive reviews. The film is available on legal streaming site Amazon Prime Video and Astro On Demand.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Mexican_Joyride,Mexican Joyride,1947-11-29,420.0,http://dbpedia.org/resource/English_language,,,"Mexican Joyride is a 1947 Warner Bros. Looney Tunes cartoon directed by Arthur Davis and written by Dave Monahan. The cartoon was released on November 29, 1947, and stars Daffy Duck.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Mexico_(film),Mexico (film),1930-11-17,342.0,http://dbpedia.org/resource/English_language,,,"Mexico is a 1930 short animated film by Walter Lantz Productions, and stars Oswald the Lucky Rabbit. The soundtrack of the cartoon was missing for many years, until the discovery of a sound print in 2013. Then in 2014 the soundtrack version of the cartoon was uploaded to YouTube, however it was deleted due to the YouTube account being terminated then in 2015 and 2016 two other youtubers uploaded the soundtrack version of the cartoon as well.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Monrak_Transistor,Monrak Transistor,2001-12-28,7740.0,http://dbpedia.org/resource/Thai_alphabet,,,"Monrak Transistor (Thai: มนต์รักทรานซิสเตอร์, English: Transistor Love Story) is a 2001 Thai film directed by Pen-Ek Ratanaruang. Blending several genres, including comedy, romance, musical and crime, it is the story of a young man named Pan and his odyssey after he goes AWOL from the army and tries to make it as a luk thung singing star.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Monsieur_des_Lourdines,Monsieur des Lourdines,1943-06-09,6540.0,http://dbpedia.org/resource/French_language,,,"Monsieur des Lourdines is a 1943 French historical drama film directed by Pierre de Hérain and starring Raymond Rouleau, Germaine Dermoz and Mila Parély. It is an adaptation of Alphonse de Chateaubriant's 1911 novel of the same title. The film's director was the stepson of Marshal Pétain and its themes are supportive of Vichyite policy. It was shot at the in Paris. The film's sets were designed by the art director Lucien Aguettand.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Moon_Over_Las_Vegas,Moon Over Las Vegas,1944-04-01,3900.0,http://dbpedia.org/resource/English_language,,,"Moon Over Las Vegas is a 1944 American musical comedy film directed by Jean Yarbrough and starring Anne Gwynne, David Bruce and Barbara Jo Allen.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Moonlight_Follies,Moonlight Follies,1921-09-18,3000.0,http://dbpedia.org/resource/Silent_film,,,"Moonlight Follies is a 1921 American silent comedy film directed by King Baggot and starring Marie Prevost, Lionel Belmore and Marie Crisp.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Moonlight_for_Two,Moonlight for Two,1932-06-11,420.0,http://dbpedia.org/resource/English_language,,,"Moonlight for Two is a 1932 Warner Bros. Merrie Melodies cartoon directed by Rudolf Ising. The short was released on June 11, 1932, and stars Goopy Geer, one of the few recurring characters in the early Merrie Melodies series.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Moonlight_in_Maubeuge,Moonlight in Maubeuge,1962-12-19,6360.0,http://dbpedia.org/resource/French_language,,,"Moonlight in Maubeuge (French: Un clair de lune à Maubeuge), is a French comedy film from 1962, directed by Jean Chérasse, written by , starring Claude Brasseur and Louis de Funès (uncredited). The film was known under the title Moonlight in Maubeuge (international English title).",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Moral_Fibre,Moral Fibre,1921-09-18,3600.0,http://dbpedia.org/resource/Silent_film,,,"Moral Fibre is a 1921 American silent drama film directed by Webster Campbell and starring Corinne Griffith, Catherine Calvert and Harry C. Browne.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Moran_of_the_Mounted,Moran of the Mounted,1926-08-03,3000.0,http://dbpedia.org/resource/Intertitle,,,"Moran of the Mounted is a 1926 American silent western film directed by Harry Joe Brown and starring Reed Howes, Sheldon Lewis and Virginia Warwick. A northern, it was distributed by the independent Rayart Pictures, the forerunner of Monogram Pictures.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Moran_of_the_Mounted,Moran of the Mounted,1926-08-03,3000.0,http://dbpedia.org/resource/Silent_film,,,"Moran of the Mounted is a 1926 American silent western film directed by Harry Joe Brown and starring Reed Howes, Sheldon Lewis and Virginia Warwick. A northern, it was distributed by the independent Rayart Pictures, the forerunner of Monogram Pictures.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/More_Than_a_Match_for_the_Navy,More Than a Match for the Navy,1958-09-15,5220.0,http://dbpedia.org/resource/Swedish_language,,,"More Than a Match for the Navy (Swedish: Flottans överman) is a 1958 Swedish comedy film directed by Stig Olin and starring Nils Poppe, Harriet Andersson and Yvonne Lombard. It was part of a series of films featuring Poppe the recurring character Fabian Bom. The film's sets were designed by the art director P.A. Lundgren. It was shot in Eastmancolor at the Råsunda Studios in Stockholm and on location in Barcelona and Benicarló in Spain.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/More_Whiskey_for_Callaghan,More Whiskey for Callaghan,1955-12-07,5340.0,http://dbpedia.org/resource/French_language,,,"More Whiskey for Callaghan (French: Plus de whisky pour Callaghan) is a 1955 French thriller film directed by Willy Rozier and starring Tony Wright, Magali Vendeuil and Robert Berri. It is an adaptation of the 1941 novel It Couldn't Matter Less by British writer Peter Cheyney featuring the private detective Slim Callaghan. It was the second film featuring English actor Wright as Callaghan following Your Turn, Callaghan.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Morianna,Morianna,1965-08-16,6000.0,http://dbpedia.org/resource/Swedish_language,,,"Morianna (Swedish: Morianerna) is a 1965 Swedish thriller film directed by Arne Mattsson and starring Anders Henrikson, Eva Dahlbeck and Elsa Prawitz. The film's sets were designed by the art director . It was based on the 1964 novel of the same title by Jan Ekström.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Morning's_at_Seven_(film),Morning's at Seven (film),1968-09-05,5760.0,http://dbpedia.org/resource/German_language,,,"Morning's at Seven (German: Morgens um Sieben ist die Welt noch in Ordnung) is a 1968 West German family comedy film directed by Kurt Hoffmann and starring Gerlinde Locker, Peter Arens and Werner Hinz. It was based on the 1965 novel Morning's at Seven by the British writer Eric Malpass. A sequel When Sweet Moonlight Is Sleeping in the Hills was released the following year with much of the same cast. It was shot at the Spandau Studios in Berlin and on location around Solingen in North Rhine-Westphalia and Großenbrode and Fehmarn on the Baltic in Schleswig-Holstein. The film's sets were designed by the art directors and Werner Schlichting.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Pedarayudu,Pedarayudu,1995-06-15,9840.0,http://dbpedia.org/resource/Telugu_language,,,"Pedarayudu is a 1995 Indian Telugu-language drama film directed by Ravi Raja Pinisetty and starring Mohan Babu in a dual role with Bhanupriya and Soundarya also starred in the film. Tamil Superstar Rajinikanth appears in a special appearance in the film. For his role, Mohan Babu won the Best Actor - Telugu at South Filmfare Awards. This film is a remake of the 1994 Tamil film, Nattamai. The film was recorded an 'industry' hit. It was also Thalaiva’s last proper Telugu film (without it’s dubbed version, as of 2022).",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Raaj_Tilak,Raaj Tilak,1984-08-31,11100.0,http://dbpedia.org/resource/Hindi,,,"Raaj Tilak (coronation) is a 1984 Indian Hindi-language film directed by Rajkumar Kohli, starring Dharmendra, Raaj Kumar, Sunil Dutt, Hema Malini, Kamal Haasan, Reena Roy, Ranjeeta Kaur, Yogeeta Bali, Sarika, Pran, Ranjeet, Raj Kiran and Ajit. The music was composed by Kalyanji-Anandji",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Song_of_the_Clouds,Song of the Clouds,1946-03-06,6180.0,http://dbpedia.org/resource/French_language,,,"Song of the Clouds (French: Sérénade aux nuages) is a 1946 French comedy film directed by André Cayatte and starring Tino Rossi, Jacqueline Gauthier and Jacques Louvigny. It was shot at the of Marcel Pagnol in Southern France. The film's sets were designed by the art directors and Georges Wakhévitch. It was one of the most popular movies in France in 1945 with admissions of 3,498,968.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/The_Bride_of_Glomdal,The Bride of Glomdal,1926-01-01,6900.0,http://dbpedia.org/resource/Norwegian_language,,,"The Bride of Glomdal (Norwegian: Glomdalsbruden) is a 1926 film directed by Carl Theodor Dreyer. It is based on the stories ""Glomdalsbruden"" and ""Eline Vangen"" by Jacob Breda Bull.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/The_Young_Caruso,The Young Caruso,1951-10-24,4680.0,http://dbpedia.org/resource/Italian_language,,,"The Young Caruso is a 1951 Italian biographical film about Enrico Caruso, directed by Giacomo Gentilomo. It stars Ermanno Randi as Enrico Caruso and Gina Lollobrigida. Its original Italian title is Enrico Caruso: leggenda di una voce (Enrico Caruso: Legend of a Voice). It was produced by , and . It was adapted from a 1942 novel by Frank Thiess, Neapolitanische Legende (Neapolitan Legend). The film follows the life of the legendary tenor from childhood poverty in Naples to the beginning of his rise to fame. Caruso's voice was provided by Mario Del Monaco and Lollobrigida's voice was dubbed by .",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Om_Tilla,Om Tilla,1963-09-12,4620.0,http://dbpedia.org/resource/Norway,,,"Om Tilla (About Tilla) is a Norwegian drama film from 1963 directed by Arne Skouen. Skouen wrote the screenplay, which was based on his 1959 novel Bare om barn. It contained a series of articles from the newspaper Verdens Gang, in which Skouen pointed out that children with intellectual disabilities and children with behavioral difficulties did not receive sufficient financial support or professional help.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/On_Dangerous_Paths,On Dangerous Paths,1915-07-23,3000.0,http://dbpedia.org/resource/Silent_film,,,"On Dangerous Paths is a 1915 American silent drama film directed by John H. Collins and starring Viola Dana, and Pat O'Malley.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/On_These_Shoulders,On These Shoulders,1948-10-04,6180.0,http://dbpedia.org/resource/Swedish_language,,,"On These Shoulders (Swedish: På dessa skuldror) is a 1948 Swedish drama film directed by Gösta Folke and starring Ulf Palme, Anita Björk and Holger Löwenadler. It was made at the Centrumateljéerna Studios in Stockholm and on location around Jämshög. The film's sets were designed by the art director Bibi Lindström. It was based on a 1942 novel of the same title by .",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/On_Your_Toes_(1927_film),On Your Toes (1927 film),1927-11-27,3600.0,http://dbpedia.org/resource/Silent_film,,,"On Your Toes is a 1927 American silent comedy film directed by Fred C. Newmeyer and starring Reginald Denny, Barbara Worth and Hayden Stevenson. It was part of a trend of sports films produced at various Hollywood studios at the time.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/On_the_Count_of_Zero,On the Count of Zero,2007-11-02,5520.0,http://dbpedia.org/resource/Turkish_language,,,"On the Count of Zero (Turkish: Sıfır Dediğimde) is a 2007 mystery / thriller / drama Turkish film, written and directed by . The film stars Oktay Kaynarca, Hazim Körmükçü and Damla Tokel as the main characters, but also includes the talents of Görkem Yeltan, Özge Özder, Semih Sergen and Riza Pekkutsal. The film tells the story of the young art student Aslı, through her desperate journey in the world of hypnosis in order to find the precious art book she has lost and her unexpected encounter with a mysterious stranger in the world of hypnosis. The plot thickens with the parallel story of a mother reading fairy-tales to her son which are depicted as 3D animation renderings of traditional Turkish shadow puppeteering art. The parallel stories entwine to lead the characters towards the mysterious Burgaz Island through a journey into the ancient capital of the East, İstanbul. On the Count of Zero is the first Turkish film in the mystery / thriller genre. The film project was developed through the blog page , which makes it the first film project to be developed online with the participation of Mahkum.net's followers on topics ranging from story ideas to casting decisions. The film was screened in 4 festivals in the USA and won 2 Special Jury Remi Awards in the 42nd Annual WorldFest-Houston International Film Festival in the ""Best First Feature"" and ""Theatrical Feature"" contending for Grand REMI Award categories.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
