movie_uri,movie,releaseDate,runtime,duration,language,budget,boxOffice_x,basedOn,basedOn_uri,IMDbID,RottenTomatoesID,genres,genres_URIs,actors,actors_URIs,directors,directors_URIs,distributors,distributors_URIs,producers,producers_URIs,composers,composers_URIs,cinematographers,cinematographers_URIs,filmingLocations,filmingLocations_URIs,productionCompanies,productionCompanies_URIs,mainSubjects,mainSubjects_URIs,series,series_URIs,dbpedia_uri
http://www.wikidata.org/entity/Q114073140,The Strangers: Chapter 1,2024-05-15T00:00:00Z,91.0,91.0,English,,,The Strangers,http://www.wikidata.org/entity/Q1259466,tt22050754,m/the_strangers_chapter_1,slasher film,http://www.wikidata.org/entity/Q853630,"Madelaine Petsch, Froy Gutierrez, Gabriel Basso","http://www.wikidata.org/entity/Q28839217, http://www.wikidata.org/entity/Q29014837, http://www.wikidata.org/entity/Q4025857",Renny Harlin,http://www.wikidata.org/entity/Q318712,"ADS Service, Lionsgate Films","http://www.wikidata.org/entity/Q16516296, http://www.wikidata.org/entity/Q17076072",,,Justin Burnett,http://www.wikidata.org/entity/Q3190419,José David Montero,http://www.wikidata.org/entity/Q21280657,,,Lionsgate Films,http://www.wikidata.org/entity/Q17076072,,,The Strangers,http://www.wikidata.org/entity/Q114044356,http://dbpedia.org/resource/Untitled_third_The_Strangers_film
http://www.wikidata.org/entity/Q104144784,Reagan,2024-08-30T00:00:00Z,,,English,,,,,tt1723808,m/reagan_2024,"drama film, biographical film, historical film, political film","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q645928, http://www.wikidata.org/entity/Q17013749, http://www.wikidata.org/entity/Q2973201","Ryan Newman, Lesley-Anne Down, Dennis Quaid, Jon Voight, Aleksander Krupa, Justin Chatwin, Mena Suvari, Penelope Ann Miller, Amanda Righetti, David Henrie, Cary-Hiroyuki Tagawa, Xander Berkeley, Nick Searcy, Robert Davi, Randy Wayne, Chris Massoglia, Trevor Donovan, Scott Stapp, Kevin Dillon, Elya Baskin, Moriah Peters","http://www.wikidata.org/entity/Q18989, http://www.wikidata.org/entity/Q115250, http://www.wikidata.org/entity/Q200768, http://www.wikidata.org/entity/Q167520, http://www.wikidata.org/entity/Q125354, http://www.wikidata.org/entity/Q129978, http://www.wikidata.org/entity/Q223303, http://www.wikidata.org/entity/Q235002, http://www.wikidata.org/entity/Q230329, http://www.wikidata.org/entity/Q297128, http://www.wikidata.org/entity/Q381799, http://www.wikidata.org/entity/Q361610, http://www.wikidata.org/entity/Q330460, http://www.wikidata.org/entity/Q443317, http://www.wikidata.org/entity/Q981782, http://www.wikidata.org/entity/Q861178, http://www.wikidata.org/entity/Q716071, http://www.wikidata.org/entity/Q606969, http://www.wikidata.org/entity/Q517405, http://www.wikidata.org/entity/Q1334420, http://www.wikidata.org/entity/Q3660903",Sean McNamara,http://www.wikidata.org/entity/Q3476760,,,Mark Joseph,http://www.wikidata.org/entity/Q6768297,,,Christian Sebaldt,http://www.wikidata.org/entity/Q1081867,Guthrie,http://www.wikidata.org/entity/Q777577,,,Ronald Reagan,http://www.wikidata.org/entity/Q9960,,,http://dbpedia.org/resource/Reagan_(2023_film)
http://www.wikidata.org/entity/Q73537958,Next Goal Wins,2024-01-04T00:00:00Z,104.0,104.0,English,,,Next Goal Wins,http://www.wikidata.org/entity/Q16765971,tt10767052,m/next_goal_wins_2023,"drama film, comedy film, biographical film, comedy drama, association football film, film based on actual events","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q157443, http://www.wikidata.org/entity/Q645928, http://www.wikidata.org/entity/Q859369, http://www.wikidata.org/entity/Q3076696, http://www.wikidata.org/entity/Q28146524","Michael Fassbender, Elisabeth Moss, Will Arnett, Rachel House, Kaitlyn Dever, Taika Waititi, Angus Sampson, Rhys Darby, Luke Hemsworth, Uli Latukefu, David Fane, Oscar Kightley, Kaimana, Frankie Adams, Beulah Koale","http://www.wikidata.org/entity/Q57147, http://www.wikidata.org/entity/Q233466, http://www.wikidata.org/entity/Q355116, http://www.wikidata.org/entity/Q16213557, http://www.wikidata.org/entity/Q519784, http://www.wikidata.org/entity/Q2388576, http://www.wikidata.org/entity/Q4764239, http://www.wikidata.org/entity/Q1806933, http://www.wikidata.org/entity/Q1877051, http://www.wikidata.org/entity/Q19875117, http://www.wikidata.org/entity/Q5233538, http://www.wikidata.org/entity/Q7106074, http://www.wikidata.org/entity/Q117384969, http://www.wikidata.org/entity/Q23879973, http://www.wikidata.org/entity/Q28784960",Taika Waititi,http://www.wikidata.org/entity/Q2388576,"Searchlight Pictures, Fórum Hungary, Walt Disney Studios Motion Pictures, Disney+","http://www.wikidata.org/entity/Q953040, http://www.wikidata.org/entity/Q1005887, http://www.wikidata.org/entity/Q1323594, http://www.wikidata.org/entity/Q54958752","Taika Waititi, Jonathan Cavendish, Garrett Basch, Mike Brett, Steve Jamison","http://www.wikidata.org/entity/Q2388576, http://www.wikidata.org/entity/Q6272735, http://www.wikidata.org/entity/Q33103767, http://www.wikidata.org/entity/Q41793082, http://www.wikidata.org/entity/Q41793085",Michael Giacchino,http://www.wikidata.org/entity/Q155124,Lachlan Milne,http://www.wikidata.org/entity/Q106207346,Honolulu,http://www.wikidata.org/entity/Q18094,The Imaginarium,http://www.wikidata.org/entity/Q7741451,association football,http://www.wikidata.org/entity/Q2736,,,http://dbpedia.org/resource/Next_Goal_Wins_(2023_film)
http://www.wikidata.org/entity/Q124847978,The Uninvited,2024-03-11T00:00:00Z,,,English,,,,,tt23732034,,,,"Kate Comer, Eva De Dominici","http://www.wikidata.org/entity/Q34707234, http://www.wikidata.org/entity/Q2006441",Nadia Conners,http://www.wikidata.org/entity/Q23821627,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/The_Uninvited
http://www.wikidata.org/entity/Q109228976,Butcher's Crossing,2024-04-11T00:00:00Z,,,English,,,Butcher's Crossing,http://www.wikidata.org/entity/Q23050231,tt1462759,m/butchers_crossing,"drama film, Western film, film based on a novel","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q172980, http://www.wikidata.org/entity/Q52207399","Nicolas Cage, Xander Berkeley, Jeremy Bobb, Rachel Keller, Paul Raci, Fred Hechinger","http://www.wikidata.org/entity/Q42869, http://www.wikidata.org/entity/Q361610, http://www.wikidata.org/entity/Q17486466, http://www.wikidata.org/entity/Q21621668, http://www.wikidata.org/entity/Q104398242, http://www.wikidata.org/entity/Q104902570",Gabe Polsky,http://www.wikidata.org/entity/Q16887747,ADS Service,http://www.wikidata.org/entity/Q16516296,,,,,,,Montana,http://www.wikidata.org/entity/Q1212,,,,,,,http://dbpedia.org/resource/Butcher's_Crossing_(film)
http://www.wikidata.org/entity/Q125716975,The Mountain,2024-01-01T00:00:00Z,89.0,89.0,English,,,,,tt27752111,,"comedy drama, coming-of-age film","http://www.wikidata.org/entity/Q859369, http://www.wikidata.org/entity/Q102429885","Fern Sutherland, Troy Kingi","http://www.wikidata.org/entity/Q16832112, http://www.wikidata.org/entity/Q111175193",Rachel House,http://www.wikidata.org/entity/Q16213557,,,,,"Arli Liberman, Troy Kingi","http://www.wikidata.org/entity/Q4792223, http://www.wikidata.org/entity/Q111175193",,,Mount Taranaki,http://www.wikidata.org/entity/Q850051,,,,,,,http://dbpedia.org/resource/The_Mountain
http://www.wikidata.org/entity/Q124250971,The Night They Came Home,2024-01-01T00:00:00Z,105.0,105.0,English,,,,,tt22868094,,"Western film, thriller film","http://www.wikidata.org/entity/Q172980, http://www.wikidata.org/entity/Q2484376","Danny Trejo, Robert Carradine, Brian Austin Green, Kelsey Reinhardt, Tim Abell, Charlie Townsend","http://www.wikidata.org/entity/Q223830, http://www.wikidata.org/entity/Q463734, http://www.wikidata.org/entity/Q313311, http://www.wikidata.org/entity/Q42881552, http://www.wikidata.org/entity/Q7803068, http://www.wikidata.org/entity/Q124252303",Paul G. Volk,http://www.wikidata.org/entity/Q114911815,Lionsgate Home Entertainment,http://www.wikidata.org/entity/Q6555926,"John A. Russo, Patrick Durham","http://www.wikidata.org/entity/Q2460466, http://www.wikidata.org/entity/Q7146427",Rahm Khat,http://www.wikidata.org/entity/Q124395843,Morgan Schmidt,http://www.wikidata.org/entity/Q120170666,,,,,,,,,http://dbpedia.org/resource/The_Night_They_Came_Home
http://www.wikidata.org/entity/Q126326956,The Knife,2024-01-01T00:00:00Z,82.0,82.0,English,,,,,tt16233642,,,,,,Nnamdi Asomugha,http://www.wikidata.org/entity/Q1452192,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/The_Knife
http://www.wikidata.org/entity/Q4177246,Is Anybody There?,2024-11-14T00:00:00Z,94.0,94.0,English,,,,,tt1130088,m/is_there_anybody_there,drama film,http://www.wikidata.org/entity/Q130232,"Michael Caine, Anne-Marie Duff, Elizabeth Spriggs, Rosemary Harris, Sylvia Syms, David Morrissey, Linzey Cocker, Bill Milner, Peter Vaughan, Leslie Phillips, Ralph Riach","http://www.wikidata.org/entity/Q123351, http://www.wikidata.org/entity/Q259688, http://www.wikidata.org/entity/Q272554, http://www.wikidata.org/entity/Q234195, http://www.wikidata.org/entity/Q291443, http://www.wikidata.org/entity/Q725686, http://www.wikidata.org/entity/Q460434, http://www.wikidata.org/entity/Q902800, http://www.wikidata.org/entity/Q930691, http://www.wikidata.org/entity/Q710142, http://www.wikidata.org/entity/Q7288009",John Crowley,http://www.wikidata.org/entity/Q6227781,StudioCanal UK,http://www.wikidata.org/entity/Q7628112,David Heyman,http://www.wikidata.org/entity/Q319986,Joby Talbot,http://www.wikidata.org/entity/Q1691004,Rob Hardy,http://www.wikidata.org/entity/Q21809907,,,"BBC Film, Heyday Films","http://www.wikidata.org/entity/Q971446, http://www.wikidata.org/entity/Q2415769",,,,,http://dbpedia.org/resource/Is_Anybody_There%3F
http://www.wikidata.org/entity/Q124537941,I Don't Understand You,2024-03-08T00:00:00Z,96.0,96.0,English,,,,,tt27623406,,,,,,,,,,"Joel Edgerton, Nash Edgerton","http://www.wikidata.org/entity/Q381768, http://www.wikidata.org/entity/Q1027551",,,,,,,,,,,,,http://dbpedia.org/resource/I_Don't_Understand_You
http://www.wikidata.org/entity/Q123169098,The Life of Chuck,2024-01-01T00:00:00Z,,,English,,,The Life of Chuck,http://www.wikidata.org/entity/Q105473478,tt12908150,m/the_life_of_chuck,"drama film, science fiction film","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q471839","Mark Hamill, Karen Gillan, Tom Hiddleston, Chiwetel Ejiofor, Jacob Tremblay","http://www.wikidata.org/entity/Q210447, http://www.wikidata.org/entity/Q231237, http://www.wikidata.org/entity/Q295803, http://www.wikidata.org/entity/Q317343, http://www.wikidata.org/entity/Q20965633",Mike Flanagan,http://www.wikidata.org/entity/Q19668417,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/The_Life_of_Chuck
http://www.wikidata.org/entity/Q124153295,Touch,2024-07-12T00:00:00Z,121.0,121.0,English,,,,,tt23468836,m/touch_2024,"drama film, romance film","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q1054574","Masahiro Motoki, Ruth Sheen, Masatoshi Nakamura, María Ellingsen, Yōko Narahashi, Benedikt Erlingsson, Kōki,, Eiji Mihara, Egill Ólafsson, Theódór Júlíusson, Palmi Kormákur, Siggi Ingvarsson, Meg Kubota, Starkaður Pétursson, Charles Nishikawa","http://www.wikidata.org/entity/Q1138347, http://www.wikidata.org/entity/Q436451, http://www.wikidata.org/entity/Q2817191, http://www.wikidata.org/entity/Q3296433, http://www.wikidata.org/entity/Q11445125, http://www.wikidata.org/entity/Q15635899, http://www.wikidata.org/entity/Q54365875, http://www.wikidata.org/entity/Q82726402, http://www.wikidata.org/entity/Q3481782, http://www.wikidata.org/entity/Q15635901, http://www.wikidata.org/entity/Q124735115, http://www.wikidata.org/entity/Q124735118, http://www.wikidata.org/entity/Q124735120, http://www.wikidata.org/entity/Q124735124, http://www.wikidata.org/entity/Q124735134",Baltasar Kormákur,http://www.wikidata.org/entity/Q167522,"Universal Pictures, Focus Features","http://www.wikidata.org/entity/Q168383, http://www.wikidata.org/entity/Q649649",Baltasar Kormákur,http://www.wikidata.org/entity/Q167522,Högni Egilsson,http://www.wikidata.org/entity/Q115869708,Bergsteinn Björgúlfsson,http://www.wikidata.org/entity/Q72923255,,,RVK Studios,http://www.wikidata.org/entity/Q19605713,,,,,http://dbpedia.org/resource/Touch
http://www.wikidata.org/entity/Q116771236,The Unlikely Pilgrimage of Harold Fry,2024-01-04T00:00:00Z,108.0,108.0,English,,,The Unlikely Pilgrimage of Harold Fry,http://www.wikidata.org/entity/Q14522871,tt14097206,m/the_unlikely_pilgrimage_of_harold_fry,"drama film, film based on a novel","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q52207399","Jim Broadbent, Linda Bassett, Penelope Wilton, Joseph Mydell, Earl Cave","http://www.wikidata.org/entity/Q185079, http://www.wikidata.org/entity/Q3134239, http://www.wikidata.org/entity/Q544165, http://www.wikidata.org/entity/Q15509115, http://www.wikidata.org/entity/Q106341436",Hettie MacDonald,http://www.wikidata.org/entity/Q5748037,"Lionsgate Canada, Vertigo Média","http://www.wikidata.org/entity/Q1344736, http://www.wikidata.org/entity/Q28871047","Kevin Loader, Juliet Dowling","http://www.wikidata.org/entity/Q28858652, http://www.wikidata.org/entity/Q120576161",Ilan Eshkeri,http://www.wikidata.org/entity/Q1658300,Kate McCullough,http://www.wikidata.org/entity/Q49756212,,,"Ingenious Media, Embankment Films","http://www.wikidata.org/entity/Q646968, http://www.wikidata.org/entity/Q22101897",,,,,http://dbpedia.org/resource/The_Unlikely_Pilgrimage_of_Harold_Fry
http://www.wikidata.org/entity/Q112114745,The Holdovers,2024-02-29T00:00:00Z,133.0,133.0,English,,,,,tt14849194,m/the_holdovers,"comedy drama, Christmas film","http://www.wikidata.org/entity/Q859369, http://www.wikidata.org/entity/Q28026639","Paul Giamatti, Carrie Preston, Da'Vine Joy Randolph, Dominic Sessa","http://www.wikidata.org/entity/Q208649, http://www.wikidata.org/entity/Q238855, http://www.wikidata.org/entity/Q5243751, http://www.wikidata.org/entity/Q123486087",Alexander Payne,http://www.wikidata.org/entity/Q313566,"Microsoft Store, Focus Features, UIP-Dunafilm","http://www.wikidata.org/entity/Q135288, http://www.wikidata.org/entity/Q649649, http://www.wikidata.org/entity/Q1329615","Mark Johnson, Bill Block, David Hemingson","http://www.wikidata.org/entity/Q1279758, http://www.wikidata.org/entity/Q19663497, http://www.wikidata.org/entity/Q123486085",Mark Orton,http://www.wikidata.org/entity/Q18352835,Eigil Bryld,http://www.wikidata.org/entity/Q1303573,,,Miramax,http://www.wikidata.org/entity/Q465449,,,,,http://dbpedia.org/resource/The_Holdovers
http://www.wikidata.org/entity/Q118384190,Turn Me On,2024-09-24T00:00:00Z,,,English,,,,,tt18161082,,"dystopian film, romantic comedy film","http://www.wikidata.org/entity/Q20443008, http://www.wikidata.org/entity/Q118612349","Bel Powley, Nick Robinson, Nesta Cooper, D'Arcy Carden, Griffin Newman, Justin H. Min","http://www.wikidata.org/entity/Q4881743, http://www.wikidata.org/entity/Q2985242, http://www.wikidata.org/entity/Q42403152, http://www.wikidata.org/entity/Q26922240, http://www.wikidata.org/entity/Q34344863, http://www.wikidata.org/entity/Q62070242",Michael Tyburski,http://www.wikidata.org/entity/Q64929924,IFC Films,http://www.wikidata.org/entity/Q2910457,,,,,,,,,,,,,,,http://dbpedia.org/resource/Turn_Me_On
http://www.wikidata.org/entity/Q126165460,The Blue Angels,2024-05-17T00:00:00Z,94.0,94.0,English,,2500000.0,,,tt18573650,m/the_blue_angels,documentary film,http://www.wikidata.org/entity/Q93204,Brian Kesselring,http://www.wikidata.org/entity/Q126232764,Paul Crowder,http://www.wikidata.org/entity/Q7150035,Amazon MGM Studios,http://www.wikidata.org/entity/Q4740868,"J. J. Abrams, Glen Zipper, Mark Monroe, Glen Powell","http://www.wikidata.org/entity/Q188137, http://www.wikidata.org/entity/Q5568111, http://www.wikidata.org/entity/Q24849372, http://www.wikidata.org/entity/Q5567967",James Everingham,http://www.wikidata.org/entity/Q126377597,,,,,"Metro-Goldwyn-Mayer, Bad Robot Productions, IMAX Corporation, Dolphin Entertainment","http://www.wikidata.org/entity/Q179200, http://www.wikidata.org/entity/Q798768, http://www.wikidata.org/entity/Q1654103, http://www.wikidata.org/entity/Q5289622",,,,,http://dbpedia.org/resource/The_Blue_Angels
http://www.wikidata.org/entity/Q113650759,Beverly Hills Cop: Axel F,2024-07-03T00:00:00Z,,,English,,,,,tt3083016,m/beverly_hills_cop_axel_f,"crime comedy film, action comedy film","http://www.wikidata.org/entity/Q1788980, http://www.wikidata.org/entity/Q2678111","Eddie Murphy, Mark Pellegrino, Paul Reiser, Bronson Pinchot, Joseph Gordon-Levitt, John Ashton, Judge Reinhold, Taylour Paige, Kevin Bacon","http://www.wikidata.org/entity/Q43874, http://www.wikidata.org/entity/Q326444, http://www.wikidata.org/entity/Q430922, http://www.wikidata.org/entity/Q445337, http://www.wikidata.org/entity/Q177311, http://www.wikidata.org/entity/Q955818, http://www.wikidata.org/entity/Q285460, http://www.wikidata.org/entity/Q16832130, http://www.wikidata.org/entity/Q3454165",Mark Molloy,http://www.wikidata.org/entity/Q107610589,Netflix,http://www.wikidata.org/entity/Q907311,"Eddie Murphy, Jerry Bruckheimer, Chad Oman","http://www.wikidata.org/entity/Q43874, http://www.wikidata.org/entity/Q217037, http://www.wikidata.org/entity/Q24809566",Lorne Balfe,http://www.wikidata.org/entity/Q608628,,,"Detroit, San Bernardino","http://www.wikidata.org/entity/Q12439, http://www.wikidata.org/entity/Q486168","Netflix, Jerry Bruckheimer Films","http://www.wikidata.org/entity/Q907311, http://www.wikidata.org/entity/Q17305144",,,Beverly Hills Cop,http://www.wikidata.org/entity/Q3222883,http://dbpedia.org/resource/Beverly_Hills_Cop:_Axel_Foley
http://www.wikidata.org/entity/Q116431968,Lift,2024-01-12T00:00:00Z,104.0,104.0,English,,,,,tt14371878,m/lift_2024,"heist film, crime comedy film, action comedy film","http://www.wikidata.org/entity/Q496523, http://www.wikidata.org/entity/Q1788980, http://www.wikidata.org/entity/Q2678111","Jean Reno, Sam Worthington, Kim Yoon-ji, Vincent D'Onofrio, Kevin Hart, Burn Gorman, Billy Magnussen, Úrsula Corberó, Gugu Mbatha-Raw, Paul Anderson, Jacob Batalon, Viveik Kalra","http://www.wikidata.org/entity/Q43697, http://www.wikidata.org/entity/Q82085, http://www.wikidata.org/entity/Q203248, http://www.wikidata.org/entity/Q320052, http://www.wikidata.org/entity/Q618352, http://www.wikidata.org/entity/Q981821, http://www.wikidata.org/entity/Q794599, http://www.wikidata.org/entity/Q2632981, http://www.wikidata.org/entity/Q3119298, http://www.wikidata.org/entity/Q2058704, http://www.wikidata.org/entity/Q26213909, http://www.wikidata.org/entity/Q61948279",F. Gary Gray,http://www.wikidata.org/entity/Q462078,Netflix,http://www.wikidata.org/entity/Q907311,"Simon Kinberg, Kevin Hart, Matt Reeves","http://www.wikidata.org/entity/Q219507, http://www.wikidata.org/entity/Q618352, http://www.wikidata.org/entity/Q931613",Dominic Lewis,http://www.wikidata.org/entity/Q43268790,Bernhard Jasper,http://www.wikidata.org/entity/Q825361,,,Genre Films,http://www.wikidata.org/entity/Q22807052,,,,,http://dbpedia.org/resource/Lift
