subject,predicate,object
http://www.wikidata.org/entity/Q124845098,producers,Roy Lee
http://www.wikidata.org/entity/Q117272474,producers,Christine Vachon
http://www.wikidata.org/entity/Q118323603,producers,nan
http://www.wikidata.org/entity/Q125448412,producers,nan
http://www.wikidata.org/entity/Q124214428,producers,nan
http://www.wikidata.org/entity/Q123701240,producers,nan
http://www.wikidata.org/entity/Q122888679,producers,Meadow Williams
http://www.wikidata.org/entity/Q122888679,producers,Gerald Olson
http://www.wikidata.org/entity/Q129255501,producers,nan
http://www.wikidata.org/entity/Q116638627,producers,Steven Spielberg
http://www.wikidata.org/entity/Q116638627,producers,Michael Bay
http://www.wikidata.org/entity/Q116638627,producers,Lorenzo di Bonaventura
http://www.wikidata.org/entity/Q116638627,producers,Mark Vahradian
http://www.wikidata.org/entity/Q116638627,producers,Don Murphy
http://www.wikidata.org/entity/Q116638627,producers,Tom DeSanto
http://www.wikidata.org/entity/Q124151798,producers,nan
http://www.wikidata.org/entity/Q121572304,producers,nan
http://www.wikidata.org/entity/Q130297667,producers,nan
http://www.wikidata.org/entity/Q113300899,producers,nan
http://www.wikidata.org/entity/Q123784770,producers,Alex Pettyfer
http://www.wikidata.org/entity/Q123784770,producers,Martin Brennan
http://www.wikidata.org/entity/Q102180106,producers,Ryan Reynolds
http://www.wikidata.org/entity/Q102180106,producers,Shawn Levy
http://www.wikidata.org/entity/Q102180106,producers,Lauren Shuler Donner
http://www.wikidata.org/entity/Q102180106,producers,Kevin Feige
http://www.wikidata.org/entity/Q127688495,producers,Thomas Wöbke
http://www.wikidata.org/entity/Q127688495,producers,Philipp Trauer
http://www.wikidata.org/entity/Q126280812,producers,nan
http://www.wikidata.org/entity/Q130531369,producers,Mary Aloe
http://www.wikidata.org/entity/Q124340422,producers,Bryan Greenberg
http://www.wikidata.org/entity/Q124340422,producers,Chad A. Verdi
http://www.wikidata.org/entity/Q124340422,producers,Aaron Kaufman
http://www.wikidata.org/entity/Q131180961,producers,Martin Walther
http://www.wikidata.org/entity/Q121273737,producers,nan
http://www.wikidata.org/entity/Q124334456,producers,nan
http://www.wikidata.org/entity/Q115766625,producers,Kurt Wimmer
http://www.wikidata.org/entity/Q115766625,producers,Jason Statham
